title,score,genres,ranked,popularity,members,favorites
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,7.98,"Action, Drama, Sci-Fi, Mecha, Military, Space",#680,#2868,"63,669","1,078"
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,7.98,"Action, Sci-Fi, Adult Cast, Mecha",#681,#4195,"30,382",45
Saint Seiya: The Lost Canvas - Meiou Shinwa,7.98,"Action, Adventure, Supernatural, Martial Arts, Super Power, Shounen",#682,#2033,"110,884",987
School Rumble Ni Gakki,7.98,"Comedy, Romance, Gag Humor, Love Polygon, School, Shounen",#683,#1488,"165,628",810
Kakushigoto,7.97,"Comedy, Childcare, Gag Humor, Otaku Culture, Workplace, Shounen",#684,#742,"337,201","2,115"
Koukaku Kidoutai 2.0,7.97,"Action, Mystery, Sci-Fi, Suspense, Adult Cast, Detective, Mecha, Psychological, Seinen",#685,#2320,"90,237",239
Romantic Killer,7.97,"Comedy, Romance, Supernatural, Parody, Reverse Harem, Shounen",#686,#1061,"238,637","2,965"
5-toubun no Hanayome∽,7.97,"Comedy, Romance, Harem, School, Shounen",#687,#2544,"77,444",528
Akagami no Shirayuki-hime 2nd Season,7.97,"Drama, Romance, Medical, Shoujo",#688,#668,"369,899","1,756"
Aria the Benedizione,7.97,"Fantasy, Sci-Fi, Slice of Life, Iyashikei, Shounen",#689,#6859,"9,227",27
Code Geass: Hangyaku no Lelouch III - Oudou,7.97,"Action, Sci-Fi, Mecha, Military, School, Super Power",#690,#2213,"97,592",159
Dragon Ball,7.97,"Action, Adventure, Comedy, Fantasy, Martial Arts, Super Power, Shounen",#691,#148,"1,071,438","16,672"
Durarara!!x2 Shou,7.97,"Action, Mystery, Supernatural",#692,#476,"493,403",990
Hanma Baki: Son of Ogre 2nd Season,7.97,"Sports, Combat Sports, Gore, Shounen",#693,#2259,"94,166",484
IDOLiSH7 Vibrato,7.97,"Drama, Idols (Male), Music",#694,#5449,"16,367",100
Wan Sheng Jie,7.97,"Comedy, Fantasy, Mythology, Urban Fantasy",#695,#4286,"28,936",479
xxxHOLiC,7.97,"Comedy, Drama, Mystery, Supernatural, Seinen",#696,#765,"329,645","4,637"
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,7.97,"Drama, Mahou Shoujo",#697,#5568,"15,445",43
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,7.96,"Action, Adventure, Fantasy, Video Game",#699,#950,"266,610","2,143"
Yofukashi no Uta,7.96,"Romance, Supernatural, Vampire, Shounen",#700,#353,"635,234","8,419"
Youjo Senki,7.96,"Action, Fantasy, Isekai, Military, Reincarnation, Urban Fantasy",#701,#180,"958,175","12,738"
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,7.96,"Drama, Suspense, Psychological, School",#702,#565,"423,957","4,185"
Mahou Shoujo Lyrical Nanoha A's,7.96,"Action, Comedy, Drama, Mahou Shoujo",#703,#2786,"66,744","1,008"
Maoujou de Oyasumi,7.96,"Comedy, Fantasy, Parody, Shounen",#704,#1125,"226,044","2,364"
Ookiku Furikabutte: Natsu no Taikai-hen,7.96,"Sports, Team Sports, Seinen",#705,#3423,"45,810",194
ReLIFE,7.96,"Drama, Romance, School",#706,#151,"1,067,803","10,240"
Rising Impact Season 2,7.96,"Sports, Shounen",#707,#7498,"7,394",35
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.96,"Drama, Romance, Historical, Samurai, Shounen",#708,#2376,"86,213",382
Bleach,7.96,"Action, Adventure, Supernatural, Shounen",#709,#36,"2,037,261","76,130"
Dragon Ball Daima,7.96,"Action, Adventure, Comedy, Fantasy, Martial Arts, Super Power, Shounen",#718,#2557,"76,985",466
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,7.96,"Action, Adventure, Fantasy",#710,#1879,"123,335",550
Durarara!!x2 Ten,7.96,"Action, Mystery, Supernatural",#711,#600,"403,842",759
Eve no Jikan (Movie),7.96,"Sci-Fi, Slice of Life",#712,#1835,"126,689",582
High Score Girl: Extra Stage,7.96,"Comedy, Love Polygon, Love Status Quo, School, Video Game, Seinen",#713,#2559,"76,903",167
Hokuto no Ken,7.96,"Action, Drama, Sci-Fi, Gore, Martial Arts, Super Power, Shounen",#714,#1751,"135,174","2,336"
Hyouge Mono,7.96,"Adult Cast, Historical, Samurai, Visual Arts, Seinen",#715,#4252,"29,523",321
Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.95,"Slice of Life, Iyashikei, Shounen",#716,#4831,"22,250",28
Bishoujo Senshi Sailor Moon: Sailor Stars,7.95,"Adventure, Comedy, Drama, Romance, Mahou Shoujo, Shoujo",#717,#1956,"116,668","1,252"
Girls & Panzer: Saishuushou Part 1,7.95,"CGDCT, Military, School",#719,#3187,"51,860",143
High Score Girl II,7.95,"Comedy, Love Polygon, Love Status Quo, School, Video Game, Seinen",#720,#1684,"141,810",854
Tennis no Oujisama: Zenkoku Taikai-hen - Final,7.95,"Sports, Shounen",#721,#3815,"37,323",53
Working!!!,7.95,"Comedy, Romance, Workplace, Seinen",#722,#1006,"253,463",946
Kurenai no Buta,7.95,"Action, Adventure, Award Winning, Comedy, Drama, Romance, Historical, Military",#723,#971,"262,073","2,222"
Major Movie: Yuujou no Winning Shot,7.95,"Sports, Team Sports, Shounen",#724,#4932,"21,297",23
Nagi no Asu kara,7.95,"Drama, Fantasy, Romance, Love Polygon, Urban Fantasy",#725,#370,"612,975","9,463"
Niehime to Kemono no Ou,7.95,"Fantasy, Romance, Anthropomorphic, Shoujo",#726,#2427,"83,836",598
Kanon (2006),7.94,"Drama, Romance, Supernatural",#727,#918,"276,608","4,360"
Kidou Senshi Gundam Thunderbolt,7.94,"Action, Drama, Sci-Fi, Mecha, Military, Space",#728,#2974,"59,237",429
Kidou Senshi Gundam Thunderbolt: December Sky,7.94,"Action, Drama, Sci-Fi, Mecha, Military, Space",#729,#4551,"25,625",195
Kindaichi Shounen no Jikenbo,7.94,"Mystery, Shounen",#730,#4075,"32,674",265
Kobato.,7.94,"Adventure, Fantasy, Romance",#731,#1446,"170,283","1,543"
Macross F Movie 2: Sayonara no Tsubasa,7.94,"Action, Award Winning, Romance, Sci-Fi, Mecha, Military, Music, Space",#732,#4330,"28,375",125
Non Non Biyori,7.94,"Slice of Life, CGDCT, Iyashikei, School, Seinen",#733,#549,"436,138","6,382"
Noragami,7.94,"Action, Supernatural, Mythology, Shounen",#734,#27,"2,210,841","33,702"
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,7.94,"Action, Historical, Samurai, Shounen",#735,#3933,"34,768",145
Sakasama no Patema,7.94,"Adventure, Award Winning, Sci-Fi",#736,#863,"298,154","1,443"
Atarashii Joushi wa Do Tennen,7.94,"Slice of Life, Adult Cast, Iyashikei, Workplace",#737,#2953,"60,187",587
Benghuai: Xing Qiong Tiedao - Gelamo de Yujin,7.94,"Action, Fantasy, Sci-Fi",#738,#12451,"1,568",9
Boku no Hero Academia the Movie 2: Heroes:Rising,7.94,"Action, Super Power, Shounen",#739,#385,"590,406","1,822"
Dead Dead Demons Dededede Destruction (OVA),7.94,"Drama, Sci-Fi, School, Seinen",#740,#3627,"41,153",328
Fate/Grand Order: Zettai Majuu Sensen Babylonia,7.94,"Action, Fantasy, Isekai",#741,#884,"291,693","2,595"
Gake no Ue no Ponyo,7.94,"Adventure, Award Winning, Fantasy",#742,#379,"603,676","4,484"
Hikaru no Go: Hokuto Hai e no Michi,7.94,"Strategy Game, Shounen",#743,#4637,"24,510",40
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,7.94,"Gourmet, Ecchi, School, Shounen",#744,#285,"739,095","1,422"
Tate no Yuusha no Nariagari,7.94,"Action, Adventure, Drama, Fantasy, Isekai",#745,#68,"1,645,909","25,201"
Tekkon Kinkreet,7.94,"Action, Adventure, Award Winning, Supernatural, Suspense, Psychological, Seinen",#746,#1977,"115,115","1,496"
Vampire Hunter D (2000),7.94,"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire",#747,#1200,"211,732","2,745"
Wotaku ni Koi wa Muzukashii OVA,7.94,"Romance, Adult Cast, Otaku Culture, Workplace",#748,#1176,"216,324",495
Yi Nian Yong Heng,7.94,"Action, Comedy, Fantasy, Historical, Martial Arts",#749,#5165,"18,820",198
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,7.93,"Action, Drama, Suspense, Gore, Survival, Shounen",#750,#1713,"138,669",266
Wotaku ni Koi wa Muzukashii,7.93,"Comedy, Romance, Adult Cast, Otaku Culture, Workplace",#751,#160,"1,022,424","11,950"
xxxHOLiC Movie: Manatsu no Yoru no Yume,7.93,"Comedy, Drama, Mystery, Supernatural, Psychological, Seinen",#752,#2757,"68,034",123
Kobayashi-san Chi no Maid Dragon,7.93,"Fantasy, Slice of Life",#753,#111,"1,264,630","16,941"
Kono Oto Tomare!,7.93,"Drama, Music, School, Shounen",#754,#784,"320,695","2,510"
Love Live! Superstar!!,7.93,"Slice of Life, Idols (Female), Music, School",#755,#2651,"72,517","1,116"
Macross: Do You Remember Love?,7.93,"Action, Romance, Sci-Fi, Mecha, Military, Music, Space",#756,#3267,"49,743",758
Mawaru Penguindrum,7.93,"Avant Garde, Drama, Mystery, Supernatural, Suspense, Psychological",#757,#837,"305,443","7,276"
Nurarihyon no Mago: Sennen Makyou,7.93,"Action, Supernatural, Mythology, Shounen",#758,#1481,"166,520",640
Osomatsu-san,7.93,"Comedy, Gag Humor, Parody",#759,#1407,"175,321","3,552"
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7.93,"Drama, Romance, School",#760,#821,"309,519",860
Douluo Dalu,7.93,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts, Reincarnation",#761,#4179,"30,632",579
Full Moon wo Sagashite,7.93,"Comedy, Drama, Romance, Supernatural, Music, Showbiz, Shoujo",#762,#2022,"112,064","1,843"
Hidamari Sketch x Honeycomb,7.93,"Slice of Life, CGDCT, Iyashikei, School, Visual Arts",#763,#4616,"24,832",186
Aikatsu! 10th Story: Mirai e no Starway (2023),7.92,"Idols (Female), Music",#764,#12055,"1,790",27
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,7.92,"Action, Fantasy",#765,#2188,"99,449",387
Gochuumon wa Usagi desu ka? Bloom,7.92,"Slice of Life, CGDCT, Iyashikei, Workplace",#766,#2782,"66,986",488
Hanamonogatari,7.92,"Comedy, Mystery, Supernatural",#767,#547,"436,603","1,087"
Takarajima,7.92,"Adventure, Drama, Mystery, Historical",#768,#4886,"21,693",288
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,7.92,,,,,
Usagi Drop Specials,7.92,,,,,
Yowamushi Pedal,7.92,,,,,
Kimi to Boku. 2,7.92,,,,,
Nekomonogatari: Kuro,7.92,,,,,
One Piece Film: Strong World Episode 0,7.92,,,,,
Phantom: Requiem for the Phantom,7.92,,,,,
Quanzhi Gaoshou 2,7.92,,,,,
Kidou Senshi Gundam: Suisei no Majo Season 2,7.91,,,,,
Kokoro Connect: Michi Random,7.91,,,,,
Log Horizon,7.91,,,,,
Love Live! The School Idol Movie,7.91,,,,,
Meitantei Conan Movie 27: 100-man Dollar no Michishirube,7.91,,,,,
"Natsu e no Tunnel, Sayonara no Deguchi",7.91,,,,,
Overlord,7.91,,,,,
Overlord III,7.91,"Action, Adventure, Fantasy, Isekai",#785,#185,"943,590","5,502"
Plastic Memories,7.91,"Drama, Romance, Sci-Fi",#786,#173,"970,253","12,194"
Aishang Ta de Liyou Extra,7.91,"Romance, Adult Cast",#787,#8548,"5,396",23
BanG Dream! Movie: Poppin' Dream!,7.91,"CGDCT, Music",#788,#6545,"10,346",65
Bungou Stray Dogs: Dead Apple,7.91,"Action, Mystery, Adult Cast, Detective, Organized Crime, Super Power, Seinen",#789,#882,"292,382","1,874"
Cike Wu Liuqi,7.91,"Action, Comedy, Drama, Mystery, Romance, Martial Arts, Super Power",#790,#1995,"113,978","1,489"
City Hunter,7.91,"Action, Comedy, Mystery, Adult Cast, Shounen",#791,#2419,"84,405","1,054"
Eyeshield 21,7.91,"Sports, Team Sports, Shounen",#792,#1333,"187,442","2,041"
Full Metal Panic! The Second Raid,7.91,"Action, Mecha, Military",#793,#957,"265,079","1,287"
Initial D Third Stage,7.91,"Action, Drama, Romance, Racing, Seinen",#794,#1316,"189,984",686
Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,7.91,"Action, Drama, Suspense, Gore, Survival, Shounen",#795,#2587,"75,394",94
Tamako Love Story,7.91,"Award Winning, Romance, Slice of Life",#796,#606,"400,232","2,272"
Tsue to Tsurugi no Wistoria,7.91,"Action, Adventure, Fantasy, School, Shounen",#797,#1039,"243,168","1,310"
Yakitate!! Japan,7.91,"Comedy, Gourmet, Shounen",#798,#2174,"100,381",925
Yuru Yuri San☆Hai!,7.91,"Comedy, Girls Love, CGDCT, Gag Humor, School",#799,#1825,"127,574",677
SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,7.9,"Comedy, School, Shounen",#800,#4848,"22,048",17
Summer Ghost,7.9,"Drama, Supernatural",#801,#1892,"122,431","1,029"
Summer Ghost,7.9,"Drama, Supernatural",#801,#1892,"122,431","1,029"
Trigun: Badlands Rumble,7.9,"Action, Adventure, Sci-Fi, Adult Cast, Shounen",#802,#1644,"146,515",291
Vanitas no Karte,7.9,"Action, Fantasy, Mystery, Historical, Urban Fantasy, Vampire, Shounen",#803,#408,"564,134","7,734"
Yuri!!! on Ice,7.9,"Award Winning, Sports, Performing Arts",#804,#198,"907,718","20,895"
Kaleido Star,7.9,"Comedy, Drama, Fantasy, Performing Arts",#805,#2348,"87,864","1,308"
Kuuchuu Buranko,7.9,"Avant Garde, Drama, Medical, Psychological",#806,#2231,"96,526","1,290"
Les Misérables: Shoujo Cosette,7.9,"Drama, Historical",#807,#4153,"30,994",288
Ore Monogatari!!,7.9,"Comedy, Romance, Shoujo",#808,#308,"693,827","5,214"
Promare,7.9,"Action, Sci-Fi, Mecha, Super Power",#809,#890,"288,239","3,350"
Bishoujo Senshi Sailor Moon S,7.9,"Romance, Mahou Shoujo, Shoujo",#810,#1601,"151,250","1,474"
Code Geass: Fukkatsu no Lelouch,7.9,"Action, Drama, Sci-Fi, Mecha, Military, Super Power",#811,#775,"325,468","2,095"
Darker than Black: Kuro no Keiyakusha Gaiden,7.9,"Action, Mystery, Sci-Fi, Super Power",#812,#975,"261,394",830
Date A Live II: Kurumi Star Festival,7.9,Romance,#813,#1305,"191,645","1,113"
Densetsu Kyojin Ideon: Hatsudou-hen,7.9,"Drama, Sci-Fi, Mecha, Space",#814,#6367,"11,061",214
Ergo Proxy,7.9,"Mystery, Sci-Fi, Suspense, Adult Cast, Psychological",#815,#326,"668,581","13,928"
Fanren Xiu Xian Chuan 2nd Season,7.9,"Action, Adventure, Fantasy, Historical, Martial Arts",#816,#9951,"3,423",33
Gakuen Babysitters,7.9,"Slice of Life, Childcare, Iyashikei, School, Shoujo",#817,#705,"352,653","3,276"
Hidamari Sketch x ☆☆☆,7.9,"Slice of Life, CGDCT, Iyashikei, School, Visual Arts",#818,#4282,"28,988",148
Ie Naki Ko Remy,7.9,"Adventure, Drama, Historical",#819,#4887,"21,673",122
Berserk: Ougon Jidai-hen - Memorial Edition,7.89,"Action, Adventure, Drama, Fantasy, Horror, Gore, Military, Seinen",#820,#3434,"45,507",341
Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,7.89,"Comedy, Sci-Fi, Seinen",#821,#6321,"11,237",117
Final Fantasy VII: Advent Children Complete,7.89,"Action, Fantasy, Super Power",#822,#1758,"134,461",763
Ginga Sengoku Gunyuuden Rai,7.89,"Adventure, Romance, Sci-Fi, Space, Shounen",#823,#5419,"16,577",89
Hanasaku Iroha,7.89,"Drama, Workplace",#824,#743,"336,528","2,571"
Shirokuma Cafe,7.89,"Slice of Life, Anthropomorphic, Iyashikei, Workplace, Josei",#825,#2223,"97,019",975
Tokyo Revengers,7.89,"Action, Drama, Delinquents, Time Travel, Shounen",#826,#105,"1,302,727","25,275"
Ushio to Tora (TV) 2nd Season,7.89,"Action, Adventure, Supernatural, Mythology, Shounen",#827,#1746,"135,338",322
Yagate Kimi ni Naru,7.89,"Drama, Girls Love, School",#828,#698,"354,439","6,578"
Yuzuki-san Chi no Yonkyoudai.,7.89,"Slice of Life, School, Shoujo",#829,#2917,"61,779",339
Zetsuen no Tempest,7.89,"Action, Drama, Fantasy, Mystery, Suspense, Psychological, Urban Fantasy, Shounen",#830,#373,"608,456","6,540"
Zoku Sayonara Zetsubou Sensei,7.89,"Comedy, Gag Humor, Parody, School, Shounen",#831,#1753,"135,040",515
Jormungand: Perfect Order,7.89,"Action, Adventure, Adult Cast, Military, Organized Crime, Seinen",#832,#1267,"198,182",744
Karigurashi no Arrietty,7.89,"Award Winning, Fantasy",#833,#677,"365,399","1,332"
Kidou Senshi Zeta Gundam,7.89,"Action, Drama, Romance, Sci-Fi, Mecha, Military, Space",#834,#2518,"78,824","2,342"
Kingdom,7.89,"Action, Historical, Military, Seinen",#835,#1102,"230,785","1,966"
Lupin III (2015),7.89,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#836,#2632,"73,289",455
Macross,7.89,"Action, Romance, Sci-Fi, Mecha, Military, Music, Space",#837,#1990,"114,298","1,781"
Mahoutsukai no Yome Season 2 Part 2,7.89,"Drama, Fantasy, Romance, Mythology, School, Urban Fantasy, Shounen",#838,#2145,"102,200",303
Sakigake!! Cromartie Koukou,7.89,"Comedy, Delinquents, Gag Humor, Parody, School, Shounen",#839,#1666,"144,065","1,672"
School Rumble,7.89,"Comedy, Romance, Gag Humor, Love Polygon, School, Shounen",#840,#753,"333,261","5,256"
JoJo no Kimyou na Bouken (TV),7.88,"Action, Adventure, Supernatural, Historical, Vampire, Shounen",#841,#58,"1,716,427","37,767"
Macross F,7.88,"Action, Award Winning, Romance, Sci-Fi, Mecha, Military, Music, Space",#842,#1617,"149,494","1,879"
Megalo Box,7.88,"Sci-Fi, Sports, Adult Cast, Combat Sports",#843,#445,"521,129","3,654"
Meitantei Conan Movie 02: 14-banme no Target,7.88,"Adventure, Comedy, Mystery, Detective, Shounen",#844,#2801,"66,009",75
One Piece Film: Gold,7.88,"Action, Adventure, Fantasy, Shounen",#845,#1110,"229,933",455
Osomatsu-san Movie,7.88,"Comedy, Gag Humor, Parody",#846,#5536,"15,716",86
Saiunkoku Monogatari,7.88,"Adventure, Fantasy, Romance, Historical, Reverse Harem, Shoujo",#847,#2186,"99,547","1,152"
Aria the Avvenire,7.88,"Fantasy, Sci-Fi, Slice of Life, Iyashikei, Shounen",#848,#4294,"28,907",106
BanG Dream! Film Live 2nd Stage,7.88,Music,#849,#7251,"8,100",35
Code Geass: Hangyaku no Lelouch I - Koudou,7.88,"Action, Sci-Fi, Mecha, Military, School, Super Power",#850,#2090,"106,202",194
Drifters,7.88,"Action, Adventure, Comedy, Fantasy, Adult Cast, Gore, Historical, Isekai, Military, Samurai, Seinen",#851,#387,"585,639","4,101"
Free! Eternal Summer: Kindan no All Hard!,7.88,"Comedy, School",#852,#2246,"95,440",200
Golden Kamuy,7.88,"Action, Adventure, Adult Cast, Historical, Military, Seinen",#853,#587,"409,808","4,611"
Hoozuki no Reitetsu 2nd Season,7.88,"Comedy, Fantasy, Mythology, Seinen",#854,#3305,"48,570",113
Shingeki no Kyojin OVA,7.88,"Action, Drama, Suspense, Gore, Survival, Shounen",#855,#491,"478,016",957
Space☆Dandy,7.88,"Comedy, Sci-Fi, Adult Cast, Space",#856,#675,"366,391","5,603"
Tennis no Oujisama: Zenkoku Taikai-hen,7.88,"Sports, Shounen",#857,#3346,"47,486",64
Shijou Saikyou no Deshi Kenichi OVA,7.87,"Action, Comedy, Martial Arts, School, Shounen",#858,#2980,"59,063",119
Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,7.87,"Sports, Shounen",#859,#3771,"38,283",40
Undead Girl Murder Farce,7.87,"Fantasy, Mystery, Adult Cast, Detective, Historical, Urban Fantasy, Vampire",#860,#1533,"159,713",815
Yuanshen: Weixing zhi Lu,7.87,"Drama, Fantasy, Isekai, Music",#861,#10829,"2,619",12
Jigoku Shoujo Futakomori,7.87,"Horror, Mystery, Supernatural, Suspense, Psychological",#862,#1497,"164,777",692
Kidou Senshi Gundam: Suisei no Majo - Prologue,7.87,"Action, Sci-Fi, Mecha, Space",#863,#3266,"49,776",75
Kotonoha no Niwa,7.87,"Award Winning, Drama, Romance, Visual Arts",#864,#207,"885,640","7,100"
Kuroshitsuji: Kishuku Gakkou-hen,7.87,"Action, Mystery, Supernatural, Historical, Mythology, School, Shounen",#865,#2400,"85,113",672
New Initial D Movie: Legend 3 - Mugen,7.87,"Racing, Seinen",#866,#4248,"29,574",58
Non Non Biyori Repeat: Hotaru ga Tanoshinda,7.87,"Slice of Life, CGDCT, Iyashikei, School, Seinen",#867,#3211,"51,133",38
Ookiku Furikabutte,7.87,"Sports, Team Sports, Seinen",#868,#2141,"102,460","1,738"
Quanzhi Gaoshou,7.87,"Action, Video Game",#869,#653,"378,331","3,991"
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,7.87,"Action, Adventure, Drama, Fantasy, Horror, Gore, Military, Seinen",#870,#1159,"220,275",743
Boku no Hero Academia 4th Season,7.87,"Action, School, Super Power, Shounen",#871,#53,"1,781,269","8,159"
Carnival Phantasm,7.87,"Comedy, Supernatural, Parody",#872,#1246,"201,705","1,608"
Death Billiards,7.87,"Drama, Fantasy, Suspense, Adult Cast, High Stakes Game, Psychological",#873,#1037,"243,768",340
ef: A Tale of Memories.,7.87,"Drama, Mystery, Romance",#874,#979,"260,016","2,752"
Giji Harem,7.87,"Comedy, Romance, Love Status Quo, School, Shounen",#875,#1599,"151,507","1,099"
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,7.87,"Action, Sci-Fi, Adult Cast, Military, Space",#876,#3644,"40,849",62
Higurashi no Naku Koro ni,7.87,"Horror, Mystery, Suspense, Gore, Psychological",#877,#240,"821,560","21,334"
Ie Naki Ko,7.87,"Adventure, Drama, Historical, Kids",#878,#5382,"16,933",313
InuYasha,7.87,"Action, Adventure, Fantasy, Romance, Historical, Love Polygon, Mythology, Time Travel, Shounen",#879,#243,"817,664","19,066"
Aishang Ta de Liyou,7.86,"Drama, Romance, Adult Cast, Love Polygon",#880,#3881,"35,664",402
Cool Doji Danshi,7.86,"Slice of Life, Adult Cast, Iyashikei",#881,#2197,"98,297","1,052"
Doupo Cangqiong 3rd Season,7.86,"Slice of Life, Adult Cast, Iyashikei",#881,#2197,"98,297","1,052"
High☆Speed! Movie: Free! Starting Days,7.86,"Drama, Sports, School",#883,#2248,"95,329",286
Terra e... (TV),7.86,"Action, Drama, Sci-Fi, Military, Space, Super Power, Shounen",#884,#2877,"63,363",842
Tonikaku Kawaii,7.86,"Comedy, Romance, Shounen",#885,#264,"773,994","10,163"
Urusei Yatsura (2022) 2nd Season,7.86,"Comedy, Romance, Sci-Fi, Shounen",#886,#3320,"48,197",223
Wu Dong Qian Kun 3rd Season,7.86,"Action, Adventure, Fantasy, Historical, Martial Arts",#887,#9191,"4,393",75
Wu Shan Wu Xing (2020),7.86,"Action, Adventure, Fantasy, Historical, Martial Arts",#887,#9191,"4,393",75
Zan Sayonara Zetsubou Sensei,7.86,"Comedy, Gag Humor, Parody, School, Shounen",#889,#2050,"109,750",244
Zhu Xian 2nd Season,7.86,"Action, Adventure, Fantasy, Historical, Martial Arts",#890,#12501,"1,545",25
K-On!,7.86,"Comedy, CGDCT, Music, School",#891,#147,"1,075,249","24,432"
Kami nomi zo Shiru Sekai II,7.86,"Comedy, Romance, Supernatural, Harem, Otaku Culture, Shounen",#892,#615,"397,056","1,020"
Kengan Ashura Season 2 Part 2,7.86,"Action, Martial Arts",#893,#5027,"20,274",77
Kidou Senshi Gundam: Suisei no Majo,7.86,"Action, Sci-Fi, Mecha, School, Space",#894,#1485,"165,895","1,665"
Kizumonogatari: Koyomi Vamp,7.86,"Action, Mystery, Supernatural, Vampire",#895,#5323,"17,409",78
Lupin the IIIrd: Chikemuri no Ishikawa Goemon,7.86,"Action, Adventure, Drama, Adult Cast, Seinen",#896,#3591,"42,095",149
Magic Kaito 1412,7.86,"Adventure, Comedy, Romance, Shounen",#897,#1812,"128,545","1,107"
Mahou Shoujo Lyrical Nanoha: The Movie 1st,7.86,"Action, Comedy, Drama, Sci-Fi, Mahou Shoujo",#898,#4103,"32,187",193
Meitantei Conan Movie 01: Tokei Jikake no Matenrou,7.86,"Adventure, Comedy, Mystery, Detective, Shounen",#899,#2607,"74,339",111
Meitantei Conan Movie 23: Konjou no Fist,7.86,"Action, Comedy, Drama, Mystery, Detective, Shounen",#900,#4150,"31,046",70
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,7.86,"Action, Adventure, Fantasy, Shounen",#901,#3509,"43,837",27
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,7.86,"Adventure, Romance, Supernatural, Adult Cast",#902,#1405,"175,662",302
Paradise Kiss,7.86,"Drama, Romance, School, Visual Arts, Josei",#903,#1070,"236,718","4,740"
K-On!!: Keikaku!,7.85,"Comedy, CGDCT, Music, School",#904,#1807,"129,252",246
Lupin III vs. Meitantei Conan: The Movie,7.85,"Action, Comedy, Mystery, Shounen",#905,#3989,"33,929",44
Machikado Mazoku: 2-choume,7.85,"Comedy, CGDCT, Mahou Shoujo, School",#906,#2678,"71,547",341
Meitantei Conan Movie 22: Zero no Shikkounin,7.85,"Action, Award Winning, Drama, Mystery, Detective",#907,#4085,"32,557",69
Oniisama e...,7.85,"Drama, Girls Love, Psychological, School, Shoujo",#908,#3252,"50,181","1,143"
Sayonara Zetsubou Sensei,7.85,"Comedy, Gag Humor, Parody, School, Shounen",#909,#708,"351,891","4,684"
Seitokai Yakuindomo* OVA,7.85,"Comedy, Gag Humor, School, Shounen",#910,#2470,"81,771",98
Boku no Hero Academia,7.85,"Action, School, Super Power, Shounen",#911,#7,"3,104,879","53,708"
Carole & Tuesday,7.85,"Drama, Sci-Fi, Music",#912,#745,"335,689","3,015"
Doraemon (1979),7.85,"Adventure, Comedy, Fantasy, Sci-Fi, Anthropomorphic, Kids, Shounen",#913,#2802,"65,990",646
Heartcatch Precure!,7.85,"Action, Comedy, Mahou Shoujo",#914,#3977,"34,099",655
Hibike! Euphonium Movie 2: Todoketai Melody,7.85,"Drama, Music, Performing Arts, School",#915,#4036,"33,247",35
Hoozuki no Reitetsu 2nd Season: Sono Ni,7.85,"Comedy, Fantasy, Mythology, Seinen",#916,#4207,"30,159",53
IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,7.85,"Idols (Male), Music",#917,#9834,"3,560",34
Sekaiichi Hatsukoi OVA,7.85,Boys Love,#918,#2658,"72,341",129
Soul Eater,7.85,"Action, Comedy, Fantasy, School, Shounen",#919,#63,"1,666,502","27,987"
Tennis no Oujisama,7.85,"Sports, School, Shounen",#920,#1322,"189,071","3,039"
Top wo Nerae! Gunbuster,7.85,"Action, Award Winning, Comedy, Drama, Sci-Fi, Mecha, Military, Space",#921,#1764,"133,971","2,814"
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,7.85,"Drama, Suspense, Psychological, School",#922,#103,"1,334,228","19,192"
Yuru Yuri Nachuyachumi!,7.85,"Comedy, Girls Love, CGDCT, Gag Humor",#923,#2590,"75,369",147
