title,score,genres,ranked,popularity,members,favorites
Fei Ren Zai 1st Season Part 3,7.08,"Comedy, Supernatural, Mythology",#3930,#13828,"1,050",1
Final Fantasy VII: On the Way to a Smile - Episode: Denzel,7.08,"Action, Fantasy, Super Power",#3931,#4453,"26,841",11
Ginga Tetsudou Monogatari,7.08,"Action, Adventure, Drama, Sci-Fi, Space",#3932,#5902,"13,407",48
Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,7.08,"Mystery, Historical",#3933,#5365,"17,084",28
Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.08,"Action, Drama, Martial Arts",#3934,#5921,"13,287",28
Hui Ming: Fenghuo San Yue,7.08,"Action, Adventure, Fantasy, Historical, Isekai",#3935,#15837,599,3
Shaonian Ge Xing,7.08,"Action, Adventure, Mystery, Historical, Martial Arts",#3936,#10462,"2,914",37
Shin Getter Robo tai Neo Getter Robo,7.08,"Action, Sci-Fi, Mecha, Shounen",#3937,#7645,"7,060",27
Sousei no Aquarion,7.08,"Action, Fantasy, Romance, Sci-Fi, Mecha, Super Power",#3938,#2516,"79,060",360
Space Adventure Cobra,7.08,"Action, Adventure, Sci-Fi, Adult Cast, Space, Shounen",#3939,#6092,"12,328",47
Tennis no Oujisama: Another Story - Kako to Mirai no Message Specials,7.08,Comedy,#3940,#7932,"6,451",3
Tetsuwan Atom,7.08,"Action, Adventure, Drama, Sci-Fi, Shounen",#3941,#5835,"13,781",57
Tsurikichi Sanpei,7.08,"Adventure, Sports, Shounen",#3942,#8178,"5,973",20
Yoake Mae yori Ruriiro na: Crescent Love,7.08,"Comedy, Romance, Sci-Fi, School",#3943,#3600,"41,863",151
Yuragi-sou no Yuuna-san OVA,7.08,"Comedy, Romance, Supernatural, Ecchi, Harem, Shounen",#3944,#2898,"62,451",89
Jie Yao,7.08,"Boys Love, Comedy, Slice of Life, Adult Cast",#3945,#4826,"22,339",128
Kaiketsu Zorori,7.08,"Adventure, Comedy",#3946,#9419,"4,065",43
"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de Arimasu!!",7.08,"Comedy, Shounen",#3947,#9615,"3,831",5
Kingyo Chuuihou!,7.08,"Comedy, Shoujo",#3948,#9286,"4,250",20
Kirarin☆Revolution,7.08,"Comedy, Drama, Romance, Showbiz, Shoujo",#3949,#4001,"33,777",266
Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.08,"Horror, Mystery, Supernatural, Gore, Historical, Mythology, Psychological",#3950,#3640,"40,954",131
Lostorage Conflated WIXOSS,7.08,"Suspense, High Stakes Game, Psychological, Strategy Game",#3951,#4106,"32,106",78
Majutsushi Orphen,7.08,"Action, Adventure, Comedy, Fantasy",#3952,#3324,"48,089",181
Mangaka-san to Assistant-san to The Animation,7.08,"Comedy, Ecchi, Harem, Seinen",#3953,#899,"283,664",475
Minky Momo in Yume ni Kakeru Hashi,7.08,"Drama, Mahou Shoujo",#3954,#10077,"3,295",13
Mutafukaz,7.08,"Action, Sci-Fi, Psychological, Super Power",#3955,#4711,"23,590",103
Muv-Luv Alternative: Total Eclipse,7.08,"Action, Drama, Sci-Fi, Gore, Mecha, Military",#3956,#2212,"97,610",338
Negima!? Natsu Special!?,7.08,"Comedy, Fantasy, Romance, Ecchi",#3957,#5246,"18,156",13
Nekketsu Saikyou Go-Saurer,7.08,"Action, Sci-Fi, Mecha",#3958,#11604,"2,067",8
No Guns Life 2nd Season,7.08,"Action, Drama, Sci-Fi, Seinen",#3959,#2446,"83,182",86
Nu Wushen de Canzhuo,7.08,"Comedy, Gourmet",#3960,#5749,"14,321",69
One Piece: Yume no Soccer Ou!,7.08,"Comedy, Fantasy, Sports, Team Sports, Shounen",#3961,#3353,"47,308",20
Penguin's Memory: Shiawase Monogatari,7.08,"Drama, Anthropomorphic, Military",#3962,#8524,"5,449",38
Pokemon Movie 03: Kesshoutou no Teiou Entei,7.08,"Action, Adventure, Comedy, Drama, Fantasy, Kids",#3963,#1370,"183,069",153
Pokemon: Mewtwo! Ware wa Koko ni Ari,7.08,"Action, Adventure, Comedy, Drama, Fantasy, Kids",#3964,#2499,"80,061",24
Re:Zero kara Hajimeru Break Time 3rd Season,7.08,Comedy,#3965,#8121,"6,085",10
Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,7.08,"Comedy, Romance, Ecchi, Harem",#3966,#1783,"132,099",94
Sayonara Watashi no Cramer Movie: First Touch,7.08,"Romance, Sports, School, Team Sports, Shounen",#3967,#6325,"11,225",22
Kagejitsu!,7.07,Comedy,#3968,#5290,"17,662",58
Kaizoku Oujo,7.07,"Action, Adventure, Fantasy, Historical",#3969,#1219,"207,485","1,235"
Karneval (TV),7.07,"Action, Fantasy, Mystery, Sci-Fi, Josei",#3970,#1167,"219,194","1,175"
Kikansha no Mahou wa Tokubetsu desu,7.07,"Action, Fantasy, School, Time Travel",#3971,#1671,"143,524",439
Knight's & Magic,7.07,"Action, Fantasy, Isekai, Mecha, Reincarnation, School",#3972,#925,"274,155","1,030"
Log Horizon: Entaku Houkai,7.07,"Action, Adventure, Fantasy, Adult Cast, Video Game",#3973,#1008,"253,051",645
Mahoromatic Summer Special,7.07,"Comedy, Romance, Sci-Fi, Ecchi, Seinen",#3974,#6211,"11,722",3
Murai no Koi,7.07,"Comedy, Romance, Gag Humor, Otaku Culture, School",#3975,#6234,"11,651",39
Muteki Kanban Musume,7.07,"Action, Comedy, Martial Arts, Parody, Workplace, Shounen",#3976,#4921,"21,425",62
My Home Hero,7.07,"Drama, Suspense, Adult Cast, Organized Crime, Seinen",#3978,#1762,"134,026",448
Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,7.07,"Action, Adventure, Fantasy, Shounen",#3979,#2489,"80,805",70
Nasu: Suitcase no Wataridori,7.07,"Sports, Racing, Seinen",#3980,#9245,"4,320",4
Nintama Rantarou,7.07,"Comedy, Kids",#3981,#7317,"7,888",76
Prima Doll,7.07,"Sci-Fi, Slice of Life",#3982,#3891,"35,544",191
Saint Seiya: Soul of Gold,7.07,"Action, Adventure, Fantasy, Sci-Fi, Mythology, Shounen",#3983,#4135,"31,542",109
Seirei Gensouki,7.07,"Action, Adventure, Fantasy, Romance, Harem, Isekai, Reincarnation",#3984,#606,"400,304","3,288"
.hack//G.U. Trilogy,7.07,"Action, Fantasy, Video Game",#3985,#4007,"33,680",100
Aquarion Evol,7.07,"Action, Fantasy, Romance, Sci-Fi, Mecha",#3986,#2071,"107,998",414
Astro Boy: Tetsuwan Atom,7.07,"Action, Adventure, Sci-Fi, Super Power, Shounen",#3987,#4501,"26,280",162
Binchou-tan,7.07,"Slice of Life, Iyashikei, Shounen",#3988,#5623,"15,116",125
Black Cat: Toozakaru Neko,7.07,"Action, Adventure, Comedy, Sci-Fi, Super Power, Shounen",#3989,#4834,"22,229",25
Cardfight!! Vanguard: Divinez Season 2,7.07,"Action, Strategy Game",#3990,#11533,"2,122",9
Chicchana Yukitsukai Sugar,7.07,"Comedy, Fantasy",#3991,#4599,"25,006",129
Cobra The Animation,7.07,"Action, Adventure, Sci-Fi, Adult Cast, Space, Shounen",#3992,#6684,"9,870",28
Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,7.07,"Comedy, Slice of Life, Ecchi, School, Seinen",#3993,#8351,"5,721",2
Crayon Shin-chan Movie 30: Mononoke Ninja Chinpuuden,7.07,"Adventure, Comedy, Seinen",#3994,#11251,"2,300",3
Densetsu Kyojin Ideon,7.07,"Action, Drama, Sci-Fi, Mecha, Space",#3995,#5161,"18,876",128
Dirty Pair: The Movie,7.07,"Action, Adventure, Comedy, Sci-Fi",#3996,#6295,"11,335",44
Doubutsu no Mori,7.07,"Slice of Life, Anthropomorphic, Kids",#3997,#4400,"27,548",169
Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.07,"Adventure, Fantasy",#3998,#5580,"15,373",11
Evangelion: 3.0 (-46h),7.07,"Sci-Fi, Mecha",#3999,#6250,"11,569",36
Gotou ni Naritai.,7.07,"Drama, Slice of Life, School",#4000,#10166,"3,183",5
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,7.07,"Action, Adventure, Fantasy, Historical, Mythology, Time Travel",#4001,#3416,"45,949",326
Hello! Sandybell,7.07,"Adventure, Romance",#4002,#7702,"6,928",31
Higepiyo,7.07,Comedy,#4003,#8063,"6,208",16
Highschool of the Dead,7.07,"Action, Horror, Supernatural, Suspense, Ecchi, Gore, Survival, Shounen",#4004,#78,"1,541,726","10,292"
Houkago Shounen Hanako-kun,7.07,"Comedy, Supernatural, School",#4005,#2815,"65,542",414
Shadow Skill: Eigi,7.07,"Action, Adventure, Drama, Fantasy, Martial Arts, Super Power, Shounen",#4006,#5541,"15,679",67
Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,7.07,"Action, Fantasy, Romance, Super Power",#4007,#3585,"42,188",139
Synduality: Noir Part 2,7.07,"Action, Sci-Fi, Mecha",#4008,#5227,"18,341",72
Tenjoubito to Akutobito Saigo no Tatakai,7.07,"Action, Fantasy, Supernatural, Super Power",#4009,#7153,"8,381",9
Tetsuwan Birdy,7.07,"Action, Comedy, Sci-Fi, Shounen",#4010,#4032,"33,299",81
The God of High School,7.07,"Action, Fantasy, Martial Arts, Urban Fantasy",#4011,#187,"942,487","4,181"
Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,7.07,"Action, Fantasy, Sci-Fi, Super Power, Urban Fantasy",#4012,#4531,"25,913",19
Tokyo Magnitude 8.0 Recap,7.07,Drama,#4013,#6910,"9,080",11
Unico: Mahou no Shima e,7.07,"Adventure, Fantasy, Kids",#4014,#9543,"3,903",18
Vampire Knight Guilty,7.07,"Drama, Mystery, Romance, Supernatural, Love Polygon, Vampire, Shoujo",#4015,#662,"373,297","2,541"
Versailles no Bara to Onna-tachi,7.07,"Drama, Historical, Shoujo",#4016,#9473,"4,000",35
Wo Shi Jiang Xiaobai,7.07,"Drama, Romance, Slice of Life",#4017,#7219,"8,188",20
Yoroiden Samurai Troopers,7.07,"Adventure, Sci-Fi, Samurai",#4018,#5085,"19,671",176
Zhen Hun Jie: Bei Luo Shi Men Pian Part 1,7.07,"Action, Supernatural",#4019,#7488,"7,414",8
Zhen Wu Dianfeng,7.07,"Action, Adventure, Fantasy, Historical, Martial Arts",#4020,#10540,"2,851",21
Senkaiden Houshin Engi,7.06,"Action, Adventure, Fantasy, Historical, Shounen",#4021,#5258,"18,068",75
Shakugan no Shana-tan,7.06,"Comedy, Parody",#4022,#3915,"35,041",23
Shikanoko Nokonoko Koshitantan,7.06,"Comedy, Gag Humor, School, Shounen",#4023,#1146,"222,509","1,459"
Usavich III,7.06,Comedy,#4024,#8985,"4,693",6
Wo Jia Da Shixiong Shi Ge Fanpai,7.06,"Action, Adventure, Comedy, Historical, Martial Arts",#4025,#10616,"2,790",9
Yes ka No ka Hanbun ka,7.06,"Boys Love, Drama, Adult Cast, Showbiz",#4026,#2989,"58,921",291
Yuugo: Koushounin,7.06,"Action, Drama, Mystery, Suspense, Military, Psychological, Seinen",#4027,#5869,"13,596",32
Zero kara Hajimeru Mahou no Sho,7.06,"Action, Adventure, Fantasy, Anthropomorphic",#4028,#917,"277,540",613
Kanon,7.06,"Drama, Romance, Supernatural",#4029,#2769,"67,608",220
"Kekkon suru tte, Hontou desu ka",7.06,"Romance, Adult Cast, Workplace, Seinen",#4030,#2787,"66,757",196
Kiddy Grade: Truth Dawn,7.06,"Action, Sci-Fi, Mecha, Space, Super Power",#4031,#8738,"5,111",6
Kyoukai no Rinne 3rd Season,7.06,"Comedy, Supernatural, Mythology, School, Shounen",#4032,#4696,"23,727",21
Last Exile: Ginyoku no Fam,7.06,"Action, Adventure, Sci-Fi",#4033,#3357,"47,180",103
Manie-Manie: Meikyuu Monogatari,7.06,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",#4034,#3878,"35,795",130
Meitantei Conan: Honchou no Keiji Koi Monogatari - Kekkon Zenya,7.06,"Adventure, Comedy, Mystery, Romance, Detective, Shounen",#4035,#11638,"2,046",1
Negima!? Haru Special!?,7.06,"Comedy, Fantasy, Romance, Ecchi, Harem, Super Power, Shounen",#4036,#5012,"20,476",13
Obey Me!: Makai Dai Ryokou!,7.06,"Comedy, Fantasy, Mythology",#4037,#8517,"5,461",26
One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,7.06,"Action, Adventure, Fantasy, Shounen",#4038,#5146,"19,066",10
Persona 5 the Animation: The Day Breakers,7.06,"Action, Super Power",#4039,#3027,"57,598",77
Qin Shi Mingyue: Wanli Changcheng,7.06,"Action, Fantasy, Historical, Martial Arts",#4040,#12641,"1,471",10
Riding Bean,7.06,"Action, Detective, Racing, Seinen",#4041,#4641,"24,470",83
Rockman.EXE Stream,7.06,"Action, Adventure, Sci-Fi, Mecha, School, Strategy Game",#4042,#6443,"10,756",27
Sanzoku no Musume Ronja,7.06,Adventure,#4043,#4129,"31,671",80
Seihou Bukyou Outlaw Star Specials,7.06,"Action, Adventure, Comedy, Sci-Fi, Ecchi",#4044,#7230,"8,162",4
Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,7.06,"Mahou Shoujo, Shoujo",#4045,#5193,"18,566",26
Boogiepop wa Warawanai (2019),7.06,"Avant Garde, Drama, Horror, Mystery, Supernatural, Suspense, Psychological",#4046,#1090,"234,303",854
Code Geass: Hangyaku no Lelouch R2 Picture Drama,7.06,"Comedy, Ecchi",#4047,#3744,"38,779",98
Digimon X-Evolution,7.06,"Action, Adventure, Fantasy, Sci-Fi",#4048,#4900,"21,601",50
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,7.06,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",#4049,#1572,"154,710",91
Ensemble Stars!! Tsuioku Selection Checkmate,7.06,Idols (Male),#4050,#12628,"1,476",13
Fei Ren Zai 1st Season Part 2,7.06,"Comedy, Supernatural, Mythology",#4051,#13355,"1,200",1
GA: Geijutsuka Art Design Class - Aozora ga Kakitai,7.06,"Slice of Life, CGDCT, School, Visual Arts",#4052,#8793,"5,044",1
Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,7.06,"Slice of Life, CGDCT, School, Visual Arts",#4052,#8793,"5,044",1
Gekijou Tanpen Macross Frontier: Toki no Meikyuu,7.06,"Action, Romance, Sci-Fi, Mecha, Military, Music, Space",#4054,#10162,"3,190",11
Gundam Build Divers Re:Rise,7.06,"Action, Sci-Fi, Mecha",#4055,#5329,"17,353",60
Gunnm,7.06,"Drama, Sci-Fi, Mecha, Seinen",#4056,#2859,"63,988",275
Hakuouki OVA (2021),7.06,"Action, Drama, Supernatural, Historical, Samurai, Josei",#4057,#7968,"6,388",30
High Card Season 2,7.06,"Action, Fantasy, Adult Cast, Organized Crime",#4058,#3523,"43,571",150
IGPX: Immortal Grand Prix (2005),7.06,"Action, Drama, Sci-Fi, Mecha, Racing",#4059,#4882,"21,717",87
2.5-jigen no Ririsa,7.05,"Comedy, Ecchi, Harem, Otaku Culture, School, Shounen",#4060,#2076,"107,396",578
Ao no Exorcist: Ura Ex,7.05,"Comedy, Shounen",#4061,#2310,"90,727",47
Appleseed (Movie),7.05,"Action, Sci-Fi, Mecha, Military",#4062,#2586,"75,436",179
Armitage III: Poly-Matrix,7.05,"Action, Mystery, Romance, Sci-Fi, Detective, Mecha, Military",#4063,#5446,"16,387",41
Azumanga Daiou: Gekijou Tanpen,7.05,"Comedy, CGDCT, Gag Humor, School",#4064,#3453,"45,074",27
Blue Archive the Animation,7.05,"Action, Fantasy, School",#4065,#2881,"63,074","1,050"
Di Gi Charat Nyo,7.05,"Comedy, Fantasy, Sci-Fi",#4066,#7112,"8,505",50
Digimon Tamers: Bousou Digimon Tokkyuu,7.05,"Adventure, Comedy, Sci-Fi",#4067,#4479,"26,590",11
Dual! Parallel Lun-Lun Monogatari,7.05,"Action, Comedy, Sci-Fi, Harem, Isekai, Mecha",#4068,#5092,"19,602",68
Ensemble Stars!! Tsuioku Selection Crossroad,7.05,Idols (Male),#4069,#12228,"1,682",4
Escaflowne,7.05,"Adventure, Drama, Fantasy, Romance, Sci-Fi, Isekai, Mecha",#4070,#2614,"74,064",228
Fanpai Chushihua,7.05,"Action, Sci-Fi, School, Super Power",#4071,#15042,735,0
Full Metal Panic! Movie 3: Into the Blue,7.05,"Action, Comedy, Sci-Fi, Mecha, Military",#4072,#7308,"7,925",6
Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,7.05,"Comedy, Slice of Life, Idols (Female)",#4073,#7185,"8,303",4
Grander Musashi RV,7.05,"Adventure, Sports",#4074,#10266,"3,085",10
Great Mazinger,7.05,"Action, Sci-Fi, Mecha, Shounen",#4075,#7785,"6,766",24
"Hetalia Axis Powers Movie: Paint it, White",7.05,"Comedy, Historical, Parody",#4076,#2955,"60,194",202
Hi no Tori,7.05,"Adventure, Drama, Sci-Fi, Supernatural, Historical",#4077,#6385,"10,969",31
Houkago no Breath,7.05,Kids,#4078,#7473,"7,440",13
Iria: Zeiram The Animation,7.05,"Action, Adventure, Sci-Fi, Space",#4079,#4339,"28,292",135
Jashin-chan Dropkick,7.05,"Comedy, Supernatural, Gag Humor, Mythology",#4080,#1804,"129,507",486
Shakunetsu no Takkyuu Musume,7.05,Sports,#4081,#3402,"46,223",143
Show By Rock!! #,7.05,"Comedy, Fantasy, Isekai, Music",#4082,#4079,"32,658",73
Sora no Manimani,7.05,"Comedy, Romance, School, Seinen",#4083,#3466,"44,808",66
Street Fighter II V,7.05,"Action, Adventure, Drama, Mystery",#4084,#4303,"28,804",115
Tales of Symphonia The Animation: Tethe'alla-hen Specials,7.05,Comedy,#4085,#7177,"8,316",7
Toaru Kagaku no Railgun S: Motto Marutto Railgun,7.05,Comedy,#4086,#3875,"35,880",36
Urusei Yatsura Movie 1: Only You,7.05,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Shounen",#4087,#5884,"13,495",14
Wan Jie Xian Zong 5th Season,7.05,"Action, Fantasy, Romance, Historical, Mythology",#4088,#11132,"2,382",7
Watashi to Watashi: Futari no Lotte,7.05,Slice of Life,#4089,#11828,"1,928",4
You Yao,7.05,"Comedy, Drama, Fantasy, Historical, Time Travel",#4090,#9600,"3,846",25
Zuoshou Shanglan,7.05,"Sports, Team Sports",#4091,#7039,"8,688",94
Jueshi Zhan Hun,7.05,"Sports, Team Sports",#4091,#7039,"8,688",94
Kidou Senshi Z Gundam I: Hoshi wo Tsugu Mono,7.05,"Award Winning, Drama, Sci-Fi, Mecha, Military, Space",#4093,#5819,"13,872",6
Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai,7.05,"Drama, Sci-Fi, Mecha, Military, Space",#4094,#6128,"12,199",8
Kuro no Shoukanshi,7.05,"Action, Adventure, Fantasy, Isekai, Reincarnation",#4095,#1002,"254,841","1,107"
Kuroshitsuji Picture Drama,7.05,"Supernatural, Mythology",#4096,#4772,"22,952",45
Li Linke de Xiao Guaner,7.05,"Gourmet, Slice of Life, Workplace",#4097,#11933,"1,870",11
Metal Fight Beyblade 4D,7.05,"Adventure, Sports, Kids",#4098,#3222,"50,873",201
Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,7.05,"Comedy, Romance",#4099,#3395,"46,316",13
Nisekoi: OVA,7.05,"Comedy, Romance, Harem, Parody, Shounen",#4100,#2169,"100,705",69
Ochame na Futago: Claire Gakuin Monogatari,7.05,"Comedy, Slice of Life, Historical, School",#4101,#9880,"3,500",3
Oishinbo,7.05,"Comedy, Gourmet, Slice of Life, Seinen",#4102,#8724,"5,126",31
Ookami to Koushinryou II: Holo no Short Anime,7.05,"Supernatural, Adult Cast",#4103,#2894,"62,674",147
Osake wa Fuufu ni Natte kara: Yuzu Atsukan,7.05,"Comedy, Gourmet, Romance, Adult Cast",#4104,#3935,"34,739",30
Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka?,7.05,Comedy,#4105,#4165,"30,857",29
Rockman.EXE Beast,7.05,"Action, Adventure, Sci-Fi, Mecha, Strategy Game",#4106,#6971,"8,891",17
Saishuu Heiki Kanojo: Another Love Song,7.05,"Drama, Romance, Sci-Fi, Seinen",#4107,#5177,"18,787",17
Sasameki Koto,7.05,"Comedy, Girls Love, School, Seinen",#4108,#2565,"76,531",315
Seikai no Danshou: Tanjou,7.05,"Romance, Sci-Fi, Military, Space",#4109,#6914,"9,062",12
Seisenshi Dunbine,7.05,"Action, Adventure, Drama, Fantasy, Sci-Fi, Isekai, Mecha",#4110,#5706,"14,544",47
Kannagi: Moshimo Kannagi ga Attara...,7.04,"Comedy, Supernatural, School, Visual Arts, Shounen",#4111,#3953,"34,430",9
"Kanojo, Okarishimasu 3rd Season",7.04,"Comedy, Romance, Adult Cast, Harem, Shounen",#4112,#1349,"186,280",977
Kemurikusa (TV),7.04,"Fantasy, Sci-Fi",#4113,#4080,"32,644",126
Mahoromatic: Tadaima Okaeri,7.04,"Comedy, Romance, Sci-Fi, Ecchi, Seinen",#4114,#6580,"10,214",4
Mahouka Koukou no Rettousei 3rd Season,7.04,"Action, Fantasy, Romance, Sci-Fi, School, Urban Fantasy",#4115,#1784,"131,871",465
Mazinkaiser SKL,7.04,"Action, Mecha, Shounen",#4116,#6037,"12,563",50
Oni: Kamigami Yama no Onari,7.04,"Adventure, Drama, Fantasy",#4123,#15269,693,2
Orient: Awajishima Gekitou-hen,7.04,"Action, Adventure, Fantasy, Historical, Samurai, Shounen",#4124,#2986,"58,943",264
Pokemon Movie 12: Arceus Choukoku no Jikuu e,7.04,"Action, Adventure, Comedy, Drama, Fantasy, Kids",#4125,#2293,"91,715",29
Princess Connect! Re:Dive,7.04,"Adventure, Comedy, Fantasy, Gourmet",#4126,#864,"298,021","1,043"
Raiyantsuuri no Uta,7.04,"Drama, Historical",#4127,#11678,"2,023",4
Red Baron,7.04,"Sci-Fi, Sports, Martial Arts, Mecha",#4128,#8958,"4,752",10
Roujin Z,7.04,"Award Winning, Comedy, Drama, Sci-Fi, Adult Cast, Mecha",#4129,#3679,"40,354",82
.hack//The Movie: Sekai no Mukou ni,7.04,"Action, Adventure, Fantasy, Mystery, Sci-Fi, Video Game",#4130,#5155,"18,987",24
7 Seeds 2nd Season,7.04,"Adventure, Drama, Mystery, Romance, Sci-Fi, Suspense, Psychological, Survival, Shoujo",#4131,#2740,"68,642",111
Aishen Qiaokeli-ing...II,7.04,"Comedy, Romance, Harem, School",#4132,#3740,"38,824",107
All Out!!,7.04,"Sports, School, Team Sports, Seinen",#4133,#1973,"115,536",385
Ao no Exorcist: Shimane Illuminati-hen,7.04,"Action, Supernatural, Mythology, School, Shounen",#4134,#1614,"149,894",599
Aru Tabibito no Nikki,7.04,"Adventure, Fantasy",#4135,#4422,"27,245",125
Blue Archive: Beautiful Day Dreamer,7.04,"Fantasy, Sports, Video Game",#4136,#9226,"4,338",23
Cardcaptor Sakura: Clear Card-hen Recap,7.04,"Adventure, Comedy, Romance, Mahou Shoujo, Shoujo",#4137,#7835,"6,675",16
Crayon Shin-chan Movie 31: Chounouryoku Daikessen - Tobe Tobe Temakizushi,7.04,"Adventure, Comedy, Seinen",#4138,#12132,"1,739",13
Danball Senki W,7.04,"Action, Mecha, Kids",#4139,#7629,"7,097",27
Devilman: Yochou Sirene-hen,7.04,"Horror, Sci-Fi, Supernatural, Gore, Mythology, Shounen",#4140,#4621,"24,759",129
Dirty Pair: Lovely Angels yori Ai wo Komete,7.04,"Action, Adventure, Comedy, Sci-Fi",#4141,#7838,"6,668",4
Dog Signal,7.04,"Slice of Life, Adult Cast, Pets, Workplace, Josei",#4142,#7498,"7,395",32
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,7.04,"Adventure, Comedy, Fantasy, Ecchi",#4143,#1374,"182,408",145
ef: A Tale of Memories. - Prologue,7.04,"Drama, Music",#4144,#4131,"31,631",17
Giniro no Kami no Agito,7.04,"Adventure, Drama, Fantasy, Romance, Sci-Fi",#4145,#2591,"75,346",202
Golden Time (Movie),7.04,"Comedy, Fantasy",#4146,#6674,"9,916",18
Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,7.04,"Comedy, Ecchi, Parody",#4147,#3862,"36,202",24
Hua Jianghu: Bu Liang Ren VI,7.04,"Action, Drama, Fantasy, Romance, Historical, Martial Arts",#4148,#15969,583,9
Inou-Battle wa Nichijou-kei no Naka de,7.04,"Comedy, Harem, School, Super Power",#4149,#548,"436,452",937
Jaku-Chara Tomozaki-kun 2nd Stage,7.04,"Drama, Romance, School",#4150,#1806,"129,302",592
Sekai Seifuku: Bouryaku no Zvezda,7.04,"Action, Comedy, Fantasy, Sci-Fi, Super Power",#4151,#1622,"148,987",353
Senki Zesshou Symphogear,7.04,"Action, Sci-Fi, Idols (Female), Music",#4152,#1895,"122,238","1,144"
Shangri-La,7.04,"Action, Drama, Sci-Fi",#4153,#2834,"65,004",141
Show By Rock!! Mashumairesh!!,7.04,"Comedy, Fantasy, Music",#4154,#5394,"16,866",69
Sousei no Aquarion OVA,7.04,"Action, Romance, Sci-Fi, Supernatural, Mecha, Super Power",#4155,#6287,"11,370",9
Suki ni Naru Sono Shunkan wo. Kokuhaku Jikkou Iinkai,7.04,"Comedy, Drama, Romance, School",#4156,#1906,"120,773",257
Tokyo Majin Gakuen Kenpuuchou: Tou,7.04,"Action, Drama, Horror, Supernatural, Martial Arts, School",#4157,#2219,"97,269",299
Trinity Seven,7.04,"Action, Comedy, Fantasy, Romance, Ecchi, Harem, School, Shounen",#4158,#215,"862,891","3,823"
Tsugumomo,7.04,"Action, Comedy, Supernatural, Ecchi, Harem, Mythology, School",#4159,#1215,"207,814",515
UniteUp!,7.04,"Slice of Life, Idols (Male), Music",#4160,#6545,"10,351",90
Urusei Yatsura: The Shougaibutsu Suieitaikai,7.04,"Action, Comedy, Romance, Sci-Fi, School, Shounen",#4161,#7768,"6,790",11
Usavich II,7.04,"Adventure, Comedy",#4162,#8682,"5,184",2
Yakushiji Ryouko no Kaiki Jikenbo,7.04,"Mystery, Supernatural, Adult Cast, Detective",#4163,#5039,"20,140",42
YAT Anshin! Uchuu Ryokou,7.04,"Adventure, Comedy, Sci-Fi",#4164,#10445,"2,928",19
Yuan Long 2nd Season,7.04,"Action, Adventure, Fantasy",#4165,#10544,"2,854",11
Sekirei: Hajimete no Otsukai,7.03,"Comedy, Romance, Harem, Seinen",#4166,#3004,"58,412",50
Show By Rock!!,7.03,"Comedy, Fantasy, Isekai, Music",#4167,#2338,"88,783",378
Sore ga Seiyuu!,7.03,"Comedy, Slice of Life, Showbiz, Workplace",#4168,#3084,"55,473",88
Super Lovers 2,7.03,"Boys Love, Comedy, Drama",#4169,#2279,"92,828",338
Super Senko-san Time Episode 12,7.03,"Comedy, Supernatural",#4170,#5870,"13,593",14
Tenjou Tenge: The Past Chapter,7.03,"Action, Drama, Supernatural, Martial Arts, Super Power, Seinen",#4171,#4759,"23,055",16
Tesagure! Bukatsumono Encore,7.03,"Comedy, Parody, School",#4172,#8698,"5,173",13
Uma Musume: Pretty Derby - 1st Anniversary Special Animation,7.03,"Comedy, Sports, Anthropomorphic",#4173,#9144,"4,466",4
Umineko no Naku Koro ni,7.03,"Horror, Mystery, Supernatural, Suspense, Gore, Psychological",#4174,#1127,"225,476","1,950"
Yuri Kuma Arashi,7.03,"Avant Garde, Drama, Fantasy, Girls Love, Ecchi, Anthropomorphic, Psychological, School",#4175,#2105,"104,808",762
Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.03,"Drama, Historical",#4176,#9103,"4,523",16
