rank,title,score,url,details_score,ranked,popularity,members,favorites,genres
2417,Nanatsu no Umi no Tico,7.38,https://myanimelist.net/anime/3199/Nanatsu_no_Umi_no_Tico,7.38,#2418,#7855,"6,639",18,"Adventure, Slice of Life"
2418,Noblesse: Awakening,7.38,https://myanimelist.net/anime/32668/Noblesse__Awakening,7.38,#2419,#1879,"123,428",364,"Action, Supernatural, School, Vampire"
2419,Sakura Quest,7.38,https://myanimelist.net/anime/34494/Sakura_Quest,7.38,#2420,#1581,"153,382",529,"Slice of Life, Adult Cast, Workplace"
2420,Kaitou Joker 4th Season,7.37,https://myanimelist.net/anime/33490/Kaitou_Joker_4th_Season,7.37,#2421,#8877,"4,906",29,"Adventure, Comedy, Mystery, Kids"
2421,Kemono Jihen,7.37,https://myanimelist.net/anime/40908/Kemono_Jihen,7.37,#2422,#625,"391,121","2,279","Action, Mystery, Supernatural, Detective, Mythology, Shounen"
2422,Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,7.37,https://myanimelist.net/anime/1241/Kidou_Senshi_Gundam_SEED_Destiny_Final_Plus__Erabareta_Mirai,7.37,#2423,#4617,"24,813",52,"Action, Drama, Sci-Fi, Mecha, Military, Space"
2423,Kiznaiver,7.37,https://myanimelist.net/anime/31798/Kiznaiver,7.37,#2424,#268,"760,572","5,072","Drama, Romance, Sci-Fi"
2424,Megami no Café Terrace 2nd Season,7.37,https://myanimelist.net/anime/55749/Megami_no_Café_Terrace_2nd_Season,7.37,#2425,#2855,"64,120",342,"Comedy, Romance, Ecchi, Adult Cast, Harem, Shounen"
2425,Meitantei Conan OVA 06: Kieta Daiya wo Oe! Conan & Heiji VS Kid!,7.37,https://myanimelist.net/anime/1368/Meitantei_Conan_OVA_06__Kieta_Daiya_wo_Oe_Conan___Heiji_VS_Kid,7.37,#2426,#5430,"16,504",2,"Comedy, Mystery, Detective, Shounen"
2426,Minami-ke Natsuyasumi,7.37,https://myanimelist.net/anime/20221/Minami-ke_Natsuyasumi,7.37,#2427,#5142,"19,107",5,"Comedy, CGDCT, Seinen"
2427,RahXephon,7.37,https://myanimelist.net/anime/165/RahXephon,7.37,#2428,#1894,"122,357",976,"Action, Award Winning, Drama, Mystery, Romance, Sci-Fi, Suspense, Mecha, Music, Psychological"
2428,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,7.37,https://myanimelist.net/anime/35338/Saenai_Heroine_no_Sodatekata_♭__Koi_to_Junjou_no_Service-kai,7.37,#2429,#1796,"130,713",162,"Comedy, Romance, Ecchi, Harem, School"
2429,Saiyuuki Reload Gunlock,7.37,https://myanimelist.net/anime/131/Saiyuuki_Reload_Gunlock,7.37,#2430,#4653,"24,314",48,"Action, Adventure, Comedy, Drama, Supernatural, Mythology, Josei"
2430,Scrapped Princess,7.37,https://myanimelist.net/anime/167/Scrapped_Princess,7.37,#2431,#2205,"97,882",429,"Action, Adventure, Drama, Fantasy, Sci-Fi, Mecha"
2431,Afro Samurai,7.37,https://myanimelist.net/anime/1292/Afro_Samurai,7.37,#2432,#634,"387,103","2,009","Action, Adventure, Gore, Samurai"
2432,Ayakashi: Japanese Classic Horror,7.37,https://myanimelist.net/anime/586/Ayakashi__Japanese_Classic_Horror,7.37,#2433,#2508,"79,729",290,"Horror, Mystery, Supernatural, Adult Cast, Historical, Psychological"
2433,Baby I Love You Daze,7.37,https://myanimelist.net/anime/38824/Baby_I_Love_You_Daze,7.37,#2434,#6621,"10,077",34,"Romance, Music"
2434,Bartender: Kami no Glass,7.37,https://myanimelist.net/anime/53407/Bartender__Kami_no_Glass,7.37,#2435,#2017,"112,227",446,"Drama, Gourmet, Adult Cast, Workplace, Seinen"
2435,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,7.37,https://myanimelist.net/anime/42519/Bokutachi_wa_Benkyou_ga_Dekinai_Chapel_no_Kane_wa_X_wo_Shukufuku_Suru,7.37,#2436,#3480,"44,401",40,"Comedy, Romance, Harem, Shounen"
2436,Chiikawa,7.37,https://myanimelist.net/anime/50250/Chiikawa,7.37,#2437,#8783,"5,053",97,"Comedy, Seinen"
2437,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,7.37,https://myanimelist.net/anime/8362/Crayon_Shin-chan_Movie_08__Arashi_wo_Yobu_Jungle,7.37,#2438,#6954,"8,950",9,"Action, Adventure, Comedy, Seinen"
2438,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,7.37,https://myanimelist.net/anime/7045/Doraemon_Movie_21__Nobita_no_Taiyou_Ou_Densetsu,7.37,#2439,#6120,"12,219",9,"Adventure, Comedy, Fantasy, Historical, Kids, Shounen"
2439,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,7.37,https://myanimelist.net/anime/2393/Doraemon_Movie_24__Nobita_to_Fushigi_Kaze_Tsukai,7.37,#2440,#6319,"11,264",7,"Adventure, Comedy, Fantasy, Kids"
2440,Doraemon Movie 39: Nobita no Getsumen Tansaki,7.37,https://myanimelist.net/anime/38530/Doraemon_Movie_39__Nobita_no_Getsumen_Tansaki,7.37,#2441,#8573,"5,364",15,"Adventure, Fantasy, Sci-Fi, Space, Kids"
2441,Full Metal Panic! The Second Raid Episode 00,7.37,https://myanimelist.net/anime/6291/Full_Metal_Panic_The_Second_Raid_Episode_00,7.37,#2442,#3667,"40,513",33,"Action, Adventure, Mecha, Military"
2442,Future GPX Cyber Formula Saga,7.37,https://myanimelist.net/anime/1394/Future_GPX_Cyber_Formula_Saga,7.37,#2443,#10086,"3,285",13,"Drama, Sci-Fi, Racing"
2443,Gimai Seikatsu,7.37,https://myanimelist.net/anime/52481/Gimai_Seikatsu,7.37,#2444,#1517,"161,683","1,233",Romance
2444,Hataraku Saibou!!,7.37,https://myanimelist.net/anime/39586/Hataraku_Saibou,7.37,#2445,#908,"280,568",594,"Comedy, Anthropomorphic, Educational, Medical, Shounen"
2445,"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",7.37,https://myanimelist.net/anime/42387/Hataraku_Saibou_Saikyou_no_Teki_Futatabi_Karada_no_Naka_wa_Chou_Oosawagi,7.37,#2446,#4553,"25,613",13,"Action, Comedy, Educational, Medical, Shounen"
2446,Hiyoko no Basket Movie: Last Game 0401,7.37,https://myanimelist.net/anime/35327/Hiyoko_no_Basket_Movie__Last_Game_0401,7.37,#2447,#6198,"11,794",39,"Comedy, Sports, Parody"
2447,Inu x Boku SS,7.37,https://myanimelist.net/anime/11013/Inu_x_Boku_SS,7.37,#2448,#452,"512,428","3,260","Comedy, Romance, Supernatural, Mythology, Shounen"
2448,Isekai Quartet,7.37,https://myanimelist.net/anime/38472/Isekai_Quartet,7.37,#2449,#618,"394,088","1,028","Comedy, Fantasy, Isekai, Parody"
2449,Shark'd,7.37,https://myanimelist.net/anime/53074/Sharkd,7.37,#2450,#7958,"6,407",33,"Comedy, Fantasy, Idols (Female)"
2450,Shin Getter Robo,7.37,https://myanimelist.net/anime/2978/Shin_Getter_Robo,7.37,#2451,#6269,"11,469",105,"Action, Adventure, Fantasy, Horror, Sci-Fi, Mecha, Mythology, Shounen"
2451,Shin Kidou Senki Gundam Wing: Operation Meteor,7.37,https://myanimelist.net/anime/3626/Shin_Kidou_Senki_Gundam_Wing__Operation_Meteor,7.37,#2452,#6264,"11,498",16,"Action, Adventure, Drama, Sci-Fi, Mecha, Military, Psychological, Space"
2452,Sketchbook: Full Color's,7.37,https://myanimelist.net/anime/2942/Sketchbook__Full_Colors,7.37,#2453,#4116,"31,884",199,"Slice of Life, CGDCT, Iyashikei, Visual Arts"
2453,Soukyuu no Fafner: Dead Aggressor - Exodus,7.37,https://myanimelist.net/anime/17080/Soukyuu_no_Fafner__Dead_Aggressor_-_Exodus,7.37,#2454,#4739,"23,288",80,"Action, Drama, Sci-Fi, Mecha, Military"
2454,Sousou no Frieren: ●● no Mahou,7.37,https://myanimelist.net/anime/56885/Sousou_no_Frieren__●●_no_Mahou,7.37,#2455,#5360,"17,128",50,"Comedy, Fantasy"
2455,Sunabouzu,7.37,https://myanimelist.net/anime/25/Sunabouzu,7.37,#2456,#1670,"143,589",853,"Action, Adventure, Comedy, Sci-Fi, Ecchi, Seinen"
2456,Taiho Shichau zo: Second Season,7.37,https://myanimelist.net/anime/2014/Taiho_Shichau_zo__Second_Season,7.37,#2457,#6152,"12,041",12,"Action, Comedy, Adult Cast, Detective, Workplace, Seinen"
2457,"Wei, Kanjian Erduo La! 2",7.37,https://myanimelist.net/anime/39380/Wei_Kanjian_Erduo_La_2,7.37,#2458,#6508,"10,470",35,"Boys Love, Comedy, Anthropomorphic"
2458,Xingchen Bian: Yu Li Cang Hai,7.37,https://myanimelist.net/anime/41528/Xingchen_Bian__Yu_Li_Cang_Hai,7.37,#2459,#8872,"4,913",17,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts"
2459,Xue Ying Ling Zhu,7.37,https://myanimelist.net/anime/38741/Xue_Ying_Ling_Zhu,7.37,#2460,#8619,"5,297",44,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts"
2460,Yi Ren Zhi Xia 2,7.37,https://myanimelist.net/anime/35333/Yi_Ren_Zhi_Xia_2,7.37,#2461,#2538,"77,818",135,"Action, Supernatural, Super Power"
2461,Yowamushi Pedal: Re:Ride,7.37,https://myanimelist.net/anime/25755/Yowamushi_Pedal__Re_Ride,7.37,#2462,#5977,"12,922",9,"Sports, Racing, Shounen"
2462,Yozakura Quartet: Hoshi no Umi,7.37,https://myanimelist.net/anime/8457/Yozakura_Quartet__Hoshi_no_Umi,7.37,#2463,#3696,"39,824",20,"Action, Comedy, Supernatural, Super Power, Shounen"
2463,Zhui Xu,7.37,https://myanimelist.net/anime/54875/Zhui_Xu,7.37,#2464,#12940,"1,332",4,"Action, Comedy, Martial Arts"
2464,Zoids,7.37,https://myanimelist.net/anime/763/Zoids,7.37,#2465,#3198,"51,576",288,"Action, Adventure, Comedy, Sci-Fi, Mecha"
2465,Senryuu Shoujo,7.36,https://myanimelist.net/anime/38787/Senryuu_Shoujo,7.36,#2466,#1309,"191,084",460,"Comedy, Love Status Quo, School, Shounen"
2466,Shakugan no Shana Movie,7.36,https://myanimelist.net/anime/1815/Shakugan_no_Shana_Movie,7.36,#2467,#2846,"64,480",55,"Action, Fantasy, Romance, School, Urban Fantasy"
2467,Shenhai,7.36,https://myanimelist.net/anime/44212/Shenhai,7.36,#2468,#10329,"3,033",15,"Adventure, Fantasy"
2468,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",7.36,https://myanimelist.net/anime/2098/Shin_Kimagure_Orange☆Road__Soshite_Ano_Natsu_no_Hajimari,7.36,#2469,#6756,"9,639",26,"Comedy, Drama, Fantasy, Romance, Slice of Life, Ecchi, Shounen"
2469,Shiro Seijo to Kuro Bokushi,7.36,https://myanimelist.net/anime/52082/Shiro_Seijo_to_Kuro_Bokushi,7.36,#2470,#2373,"86,330",438,"Fantasy, Romance, Shounen"
2470,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,7.36,https://myanimelist.net/anime/8098/Soukyuu_no_Fafner__Dead_Aggressor_-_Heaven_and_Earth,7.36,#2471,#5583,"15,328",45,"Action, Drama, Sci-Fi, Mecha, Military"
2471,Soukyuu no Fafner: Dead Aggressor - Right of Left,7.36,https://myanimelist.net/anime/560/Soukyuu_no_Fafner__Dead_Aggressor_-_Right_of_Left,7.36,#2472,#5532,"15,768",27,"Action, Drama, Sci-Fi, Mecha, Military"
2472,The iDOLM@STER Cinderella Girls: U149 Special,7.36,https://myanimelist.net/anime/55802/The_iDOLMSTER_Cinderella_Girls__U149_Special,7.36,#2473,#12152,"1,726",0,"Idols (Female), Music"
2473,Tiger & Bunny Movie 1: The Beginning,7.36,https://myanimelist.net/anime/12015/Tiger___Bunny_Movie_1__The_Beginning,7.36,#2474,#4465,"26,734",20,"Action, Comedy, Mystery, Adult Cast, Super Power"
2474,Whistle!,7.36,https://myanimelist.net/anime/183/Whistle,7.36,#2475,#5586,"15,315",80,"Sports, School, Team Sports, Shounen"
2475,Wonderful Precure!,7.36,https://myanimelist.net/anime/57390/Wonderful_Precure,7.36,#2476,#7687,"6,962",69,"Action, Mahou Shoujo"
2476,Xian Wu Chuan 2nd Season,7.36,https://myanimelist.net/anime/56717/Xian_Wu_Chuan_2nd_Season,7.36,#2477,#12912,"1,350",10,"Action, Adventure, Fantasy, Historical, Martial Arts"
2477,Yuuki Yuuna wa Yuusha de Aru,7.36,https://myanimelist.net/anime/25519/Yuuki_Yuuna_wa_Yuusha_de_Aru,7.36,#2478,#1546,"158,618","1,344","Drama, Mahou Shoujo"
2478,Karas,7.36,https://myanimelist.net/anime/389/Karas,7.36,#2479,#2822,"65,297",319,"Action, Fantasy, Sci-Fi, Gore, Super Power"
2479,Kekkai Sensen: Ousama no Restaurant no Ousama,7.36,https://myanimelist.net/anime/32574/Kekkai_Sensen__Ousama_no_Restaurant_no_Ousama,7.36,#2480,#3520,"43,606",28,"Action, Comedy, Fantasy, Super Power, Urban Fantasy, Shounen"
2480,Kidou Senshi Gundam SEED: SEED Supernova - Tanekyara Gekijou,7.36,https://myanimelist.net/anime/2743/Kidou_Senshi_Gundam_SEED__SEED_Supernova_-_Tanekyara_Gekijou,7.36,#2481,#7108,"8,509",10,"Comedy, Parody"
2481,Kimagure Orange☆Road OVA,7.36,https://myanimelist.net/anime/2458/Kimagure_Orange☆Road_OVA,7.36,#2482,#6936,"8,979",20,"Comedy, Drama, Romance, School, Shounen"
2482,Kore wa Zombie desu ka? OVA,7.36,https://myanimelist.net/anime/10209/Kore_wa_Zombie_desu_ka_OVA,7.36,#2483,#1754,"134,798",78,"Action, Comedy, Fantasy, Ecchi, Harem, Urban Fantasy, Vampire"
2483,Kyokou Suiri Season 2,7.36,https://myanimelist.net/anime/44204/Kyokou_Suiri_Season_2,7.36,#2484,#1466,"168,373",582,"Mystery, Romance, Supernatural, Adult Cast, Mythology, Shounen"
2484,Meitantei Conan Bonus File: Fantasista no Hana,7.36,https://myanimelist.net/anime/13837/Meitantei_Conan_Bonus_File__Fantasista_no_Hana,7.36,#2485,#6682,"9,883",11,"Comedy, Mystery, Sports, Detective, Team Sports, Shounen"
2485,Mikakunin de Shinkoukei,7.36,https://myanimelist.net/anime/20541/Mikakunin_de_Shinkoukei,7.36,#2486,#599,"404,070","1,224","Comedy, Romance, Supernatural, School"
2486,Naruto x UT,7.36,https://myanimelist.net/anime/10075/Naruto_x_UT,7.36,#2487,#3134,"53,864",87,"Action, Fantasy, Shounen"
2487,Nisekoi OVA,7.36,https://myanimelist.net/anime/24227/Nisekoi_OVA,7.36,#2488,#1463,"168,918",136,"Comedy, Romance, Harem, School, Shounen"
2488,Oda Nobuna no Yabou,7.36,https://myanimelist.net/anime/11933/Oda_Nobuna_no_Yabou,7.36,#2489,#849,"302,146","1,128","Action, Comedy, Romance, Harem, Historical, Military, Time Travel"
2489,Oruchuban Ebichu,7.36,https://myanimelist.net/anime/1060/Oruchuban_Ebichu,7.36,#2490,#3102,"54,743",371,"Comedy, Ecchi, Anthropomorphic, Gag Humor, Pets, Seinen"
2490,Otona Joshi no Anime Time,7.36,https://myanimelist.net/anime/10178/Otona_Joshi_no_Anime_Time,7.36,#2491,#4803,"22,621",56,"Drama, Romance, Adult Cast, Josei"
2491,Oushitsu Kyoushi Heine Movie,7.36,https://myanimelist.net/anime/38313/Oushitsu_Kyoushi_Heine_Movie,7.36,#2492,#4588,"25,138",40,"Comedy, Historical, Shounen"
2492,Plawres Sanshirou,7.36,https://myanimelist.net/anime/1873/Plawres_Sanshirou,7.36,#2493,#9175,"4,428",23,"Action, Adventure, Sci-Fi, School, Shounen"
2493,Prison School: Mad Wax,7.36,https://myanimelist.net/anime/32485/Prison_School__Mad_Wax,7.36,#2494,#1520,"161,082",128,"Comedy, Ecchi, Gag Humor, School, Seinen"
2494,Ramen Akaneko,7.36,https://myanimelist.net/anime/57325/Ramen_Akaneko,7.36,#2495,#5973,"12,953",65,"Comedy, Anthropomorphic, Workplace, Shounen"
2495,s.CRY.ed,7.36,https://myanimelist.net/anime/168/sCRYed,7.36,#2496,#2408,"84,814",673,"Action, Adventure, Drama, Sci-Fi, Super Power"
2496,Saiyuuki Reload,7.36,https://myanimelist.net/anime/130/Saiyuuki_Reload,7.36,#2497,#3841,"36,629",117,"Action, Adventure, Comedy, Drama, Supernatural, Mythology, Josei"
2497,Ansatsu Kyoushitsu: 365-nichi no Jikan,7.36,https://myanimelist.net/anime/33513/Ansatsu_Kyoushitsu__365-nichi_no_Jikan,7.36,#2498,#1839,"126,630",197,"Action, Comedy, School, Shounen"
2498,Boku no Hero Academia 5th Season,7.36,https://myanimelist.net/anime/41587/Boku_no_Hero_Academia_5th_Season,7.36,#2499,#116,"1,238,313","10,210","Action, School, Super Power, Shounen"
2499,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.36,https://myanimelist.net/anime/2813/Chiisana_Ahiru_no_Ooki_na_Ai_no_Monogatari__Ahiru_no_Kwak,7.36,#2500,#8026,"6,267",58,"Adventure, Comedy, Drama, Fantasy, Kids"
